timestamp,pyros,servos,servos_deg,accelerometer,barofilteredalt,temp,gyro,gps_fix,lat,lon,gpsalt,gps_horiz_prec,gps_vert_prec,gps_num_sat,flight_time,yaw_gyro_int,pitch_gyro_int,roll_gyro_int,state,pktnum,rssi,armed_pyros,fired_pyros,badpackets,rxrssi,accel_integrated_velo,baro_max_alt,gps_max_alt,pyro_resistances,cell_voltages,total_current,converter_voltages,converter_currents,bms_protections_enabled,bms_protection_status,bms_temp,enabled_status,angleFromVertical,gnd_lat,gnd_lon,gnd_fix,gnd_alt
"9.06","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.9958471015625, -0.00383072265625, 0.00383072265625]","1060.2705","-25.07277118206024","[0.24414062496, -0.27465820308, 0.39672851556]","3","28.61","-80.6000068","1065.868","0.0","0.0","0","9060","-0.088278785","-0.0013113875","1.8559755E-5","state.FLIGHT","151","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","119.679375","1060","1065","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.08828852517690954","","","",""
"9.12","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.8931837343749995, -0.00383072265625, -0.0022984335937499996]","1067.5842","-25.120384430885316","[0.24414062496, -0.27465820308, 0.4577636718]","3","28.61","-80.60000699999999","1077.882","0.0","0.0","0","9120","-0.08863395","6.740373E-4","1.9089452E-5","state.FLIGHT","152","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","118.71348","1067","1077","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.08863650997200093","","","",""
"9.18","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.7912865117187495, 0.004596867187499999, -0.003064578125]","1074.8447","-25.167587809562683","[0.24414062496, -0.21362304684, 0.4577636718]","3","28.61","-80.60000699999999","1077.882","0.0","0.0","0","9180","-0.086759254","7.468357E-4","1.9623758E-5","state.FLIGHT","153","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","117.754074","1074","1077","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.08676246870658337","","","",""
"9.24","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.69168772265625, 0.003064578125, 0.0022984335937499996]","1082.052","-25.21441547393799","[0.24414062496, -0.21362304684, 0.39672851556]","3","28.61","-80.6000071","1089.735","0.0","0.0","0","9240","-0.08831287","-0.0012109361","2.01643E-5","state.FLIGHT","154","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","116.80106","1082","1089","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.08832117346723112","","","",""
"9.3","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.5936212226562505, -0.004596867187499999, 0.003064578125]","1089.2065","-25.260901579856874","[0.24414062496, -0.27465820308, 0.39672851556]","3","28.61","-80.6000073","1101.429","0.0","0.0","0","9300","-0.091774456","-0.0011158977","2.0710631E-5","state.FLIGHT","155","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","115.854324","1089","1101","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09178124012310233","","","",""
"9.36","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.49708701171875, -0.003064578125, -0.0022984335937499996]","1096.3086","-25.306977815628052","[0.24414062496, -0.27465820308, 0.4577636718]","3","28.61","-80.6000073","1101.429","0.0","0.0","0","9360","-0.091748305","7.484673E-4","2.1262611E-5","state.FLIGHT","156","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","114.913765","1096","1101","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09175135754805241","","","",""
"9.42","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.40208508984375, 0.004596867187499999, -0.0022984335937499996]","1103.3584","-25.352678337097167","[0.24414062496, -0.21362304684, 0.4577636718]","3","28.61","-80.6000074","1112.966","0.0","0.0","0","9420","-0.08996679","6.128867E-4","2.1818687E-5","state.FLIGHT","157","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","113.97929","1103","1112","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.08996887646251464","","","",""
"9.48","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.3093816015624995, 0.003064578125, 0.0022984335937499996]","1110.3562","-25.398037300109863","[0.24414062496, -0.21362304684, 0.39672851556]","3","28.61","-80.6000074","1112.966","0.0","0.0","0","9480","-0.09158902","-0.0012614832","2.2380591E-5","state.FLIGHT","158","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","113.05077","1110","1112","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09159770567491095","","","",""
"9.54","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.217444257812499, -0.004596867187499999, 0.003064578125]","1117.3022","-25.443020548820495","[0.24414062496, -0.27465820308, 0.39672851556]","3","28.61","-80.6000076","1124.348","0.0","0.0","0","9540","-0.0950779","-0.0011502798","2.2948081E-5","state.FLIGHT","159","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","112.12815","1117","1124","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09508486002723482","","","",""
"9.6","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.127039203124999, -0.003064578125, -0.0022984335937499996]","1124.1968","-25.487628083229065","[0.24414062496, -0.27465820308, 0.4577636718]","3","28.61","-80.60000769999999","1135.576","0.0","0.0","0","9600","-0.095367745","7.520386E-4","2.3521252E-5","state.FLIGHT","160","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","111.21131","1124","1135","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09537070967890993","","","",""
"9.66","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-5.0381664375, 0.00383072265625, -0.003064578125]","1131.04","-25.531859903335572","[0.24414062496, -0.21362304684, 0.4577636718]","3","28.61","-80.60000769999999","1135.576","0.0","0.0","0","9660","-0.09354851","8.473487E-4","2.409842E-5","state.FLIGHT","161","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","110.300156","1131","1135","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09355234399644105","","","",""
"9.72","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.9508259609375, 0.00383072265625, 0.0022984335937499996]","1137.8323","-25.575750164985656","[0.24414062496, -0.21362304684, 0.39672851556]","3","28.61","-80.6000079","1146.651","0.0","0.0","0","9720","-0.09458953","-0.0010923871","2.4681176E-5","state.FLIGHT","162","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","109.39459","1137","1146","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09459583903972242","","","",""
"9.78","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.86425162890625, -0.003064578125, 0.003064578125]","1144.574","-25.619264712333678","[0.24414062496, -0.24414062496, 0.39672851556]","3","28.61","-80.6000079","1146.651","0.0","0.0","0","9780","-0.09822137","-0.0014450859","2.5269446E-5","state.FLIGHT","163","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","108.49454","1144","1146","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09823199894170913","","","",""
"9.84","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.77997573046875, -0.00383072265625, -0.0015322890625]","1151.2646","-25.66243770122528","[0.24414062496, -0.27465820308, 0.4577636718]","3","28.61","-80.6000081","1157.576","0.0","0.0","0","9840","-0.09936298","4.190609E-4","2.5863425E-5","state.FLIGHT","164","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","107.59991","1151","1157","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09936386053771669","","","",""
"9.9","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.696465976562499, 0.0022984335937499996, -0.003064578125]","1157.9055","-25.705234975814818","[0.24414062496, -0.24414062496, 0.4577636718]","3","28.61","-80.60000819999999","1168.352","0.0","0.0","0","9900","-0.09759757","0.0010853373","2.6461366E-5","state.FLIGHT","165","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","106.71062","1157","1168","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09760360380538755","","","",""
"9.96","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.61448851171875, 0.004596867187499999, 7.6614453125E-4]","1164.4961","-25.747690691947938","[0.24414062496, -0.21362304684, 0.39672851556]","3","28.61","-80.60000819999999","1168.352","0.0","0.0","0","9960","-0.09765571","-6.17479E-4","2.7064309E-5","state.FLIGHT","166","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","105.82656","1164","1168","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.09765766570074612","","","",""
"10.02","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.5340433359375, -7.6614453125E-4, 0.003064578125]","1171.0374","-25.789804849624634","[0.24414062496, -0.24414062496, 0.36621093744]","3","28.61","-80.6000084","1178.98","0.0","0.0","0","10020","-0.101008326","-0.0016759865","2.7672562E-5","state.FLIGHT","167","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","104.947685","1171","1178","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.10102222929216677","","","",""
"10.08","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.4543643046875, -0.004596867187499999, 0.0]","1177.5286","-25.83157744884491","[0.24414062496, -0.27465820308, 0.42724609368]","3","28.61","-80.6000084","1178.98","0.0","0.0","0","10080","-0.103414536","-2.1757853E-4","2.8286246E-5","state.FLIGHT","168","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","104.0739","1177","1178","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.10341476440929144","","","",""
"10.14","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.3762175625, -7.6614453125E-4, -0.003064578125]","1183.9702","-25.87297433376312","[0.24414062496, -0.24414062496, 0.4577636718]","3","28.61","-80.6000085","1189.462","0.0","0.0","0","10140","-0.10238589","0.0012276762","2.8905159E-5","state.FLIGHT","169","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","103.20511","1183","1189","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.1023932535252031","","","",""
"10.2","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.299603109374999, 0.004596867187499999, -0.0015322890625]","1190.3628","-25.914029660224916","[0.24414062496, -0.21362304684, 0.42724609368]","3","28.61","-80.60000869999999","1199.799","0.0","0.0","0","10200","-0.10123535","2.4014767E-4","2.9529154E-5","state.FLIGHT","170","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","102.34125","1190","1199","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.10123563729061934","","","",""
"10.26","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.22375480078125, 0.0022984335937499996, 0.003064578125]","1196.7068","-25.954777584075927","[0.24414062496, -0.21362304684, 0.36621093744]","3","28.61","-80.60000869999999","1199.799","0.0","0.0","0","10260","-0.103437066","-0.0015430191","3.015834E-5","state.FLIGHT","171","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","101.48224","1196","1199","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.10344857439620375","","","",""
"10.32","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.14867263671875, -0.003064578125, 0.0022984335937499996]","1203.0015","-25.99514979362488","[0.24414062496, -0.27465820308, 0.39672851556]","3","28.61","-80.60000889999999","1209.992","0.0","0.0","0","10320","-0.10686968","-0.0011809255","3.079255E-5","state.FLIGHT","172","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","100.628006","1203","1209","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.10687620716081567","","","",""
"10.38","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.07512276171875, -0.003064578125, -0.0015322890625]","1209.2478","-26.035180444717408","[0.24414062496, -0.27465820308, 0.4577636718]","3","28.61","-80.60000889999999","1209.992","0.0","0.0","0","10380","-0.10759153","6.932812E-4","3.1431813E-5","state.FLIGHT","173","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","99.778465","1209","1209","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.10759376577269864","","","",""
"10.44","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-4.00310517578125, 0.0022984335937499996, -0.003064578125]","1215.4458","-26.074903693199158","[0.24414062496, -0.24414062496, 0.4577636718]","3","28.61","-80.600009","1220.043","0.0","0.0","0","10440","-0.10603314","0.0011103335","3.2075623E-5","state.FLIGHT","174","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","98.93356","1215","1220","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.10603895223170991","","","",""
"10.5","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-3.9318537343749997, 0.00383072265625, 7.6614453125E-4]","1221.593","-26.114251227378844","[0.24414062496, -0.21362304684, 0.39672851556]","3","28.61","-80.6000092","1229.954","0.0","0.0","0","10500","-0.106170654","-5.745469E-4","3.2724045E-5","state.FLIGHT","175","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","98.093216","1221","1229","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.10617220887633666","","","",""
"10.56","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-3.8621345820312496, 0.0, 0.003064578125]","1227.6274","-26.153291358947754","[0.24414062496, -0.24414062496, 0.36621093744]","3","28.61","-80.6000092","1229.954","0.0","0.0","0","10560","-0.1093229","-0.0017474088","3.3377095E-5","state.FLIGHT","176","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","97.25735","1227","1229","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.1093368624038746","","","",""
"10.62","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-3.7931815742187496, -0.00383072265625, 7.6614453125E-4]","1233.5234","-26.191989932060242","[0.24414062496, -0.27465820308, 0.39672851556]","3","28.61","-80.60000939999999","1239.725","0.0","0.0","0","10620","-0.112205036","-6.138092E-4","3.403505E-5","state.FLIGHT","177","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","96.425896","1233","1239","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.1122067148676743","","","",""
"10.68","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-3.7249947109374997, -0.0015322890625, -0.0022984335937499996]","1239.2822","-26.23038110256195","[0.24414062496, -0.27465820308, 0.4577636718]","3","28.61","-80.60000939999999","1239.725","0.0","0.0","0","10680","-0.11202496","0.0011032034","3.4697583E-5","state.FLIGHT","178","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","95.598785","1239","1239","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.11203039484684393","","","",""
"10.74","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-3.6583401367187496, 0.003064578125, -0.0022984335937499996]","1244.9424","-26.268430714607238","[0.24414062496, -0.21362304684, 0.4577636718]","3","28.61","-80.6000095","1249.357","0.0","0.0","0","10740","-0.11056977","9.254647E-4","3.53646E-5","state.FLIGHT","179","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","94.77595","1244","1249","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.11057364063428475","","","",""
"10.8","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-3.59245170703125, 0.003064578125, 7.6614453125E-4]","1250.5574","-26.306138768196107","[0.24414062496, -0.21362304684, 0.39672851556]","3","28.61","-80.6000097","1258.853","0.0","0.0","0","10800","-0.11149035","-9.0803124E-4","3.6035995E-5","state.FLIGHT","180","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","93.95732","1250","1258","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.11149404414656032","","","",""
"10.86","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-3.5280955664062494, -7.6614453125E-4, 0.003064578125]","1256.127","-26.343539419174196","[0.24414062496, -0.24414062496, 0.36621093744]","3","28.61","-80.6000097","1258.853","0.0","0.0","0","10860","-0.114908494","-0.0017400276","3.671166E-5","state.FLIGHT","181","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","93.142845","1256","1258","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.11492166766190325","","","",""
"10.92","[2, 2, 2, 2, 2, 2]","[941, 1500, 1494, 1429]","[-67.08, 0.0, -0.6, -7.1]","[-3.4645055703125, -0.00383072265625, 7.6614453125E-4]","1261.6519","-26.38059851169586","[0.24414062496, -0.27465820308, 0.42724609368]","3","28.61","-80.6000099","1268.212","0.0","0.0","0","10920","-0.11751399","-4.6387548E-4","3.7391786E-5","state.FLIGHT","182","","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","0","","92.33244","1261","1268","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.7, 3.7, 3.7]","-0.0","[3.0, 3.3008, 5.0, 7.4, 8.4, 28.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1","0","20.0","[True, True, True, True, True, True]","0.11751490744041092","","","",""
